reg_no | back_codes | back_names
22103158003 | 100403,103401 | Digital Electronics,Electrical and Electronics Measurement
22103158004 | 100403,103401,103404 | Digital Electronics,Electrical and Electronics Measurement,Signals and Systems
22103158007 | 100401,103401,103403 | Biology for Engineers,Electrical and Electronics Measurement,Mathematics – III (Probability and Statistics)
22103158012 | 103404 | Signals and Systems
22103158016 | 103401 | Electrical and Electronics Measurement
22103158017 | 103404 | Signals and Systems
22151158001 | 100403 | Digital Electronics
22151158007 | 100404,100407,105401,105403 | Discrete Mathematics,Human Resource Development and Organizational Behavior,Computer Organization & Architecture,Operating Systems
22151158011 | 105401 | Computer Organization & Architecture
22151158015 | 105402,105403 | Design & Analysis of Algorithms,Operating Systems
22151158019 | 105403 | Operating Systems
22151158020 | 105401 | Computer Organization & Architecture
22151158034 | 100403,100404 | Digital Electronics,Discrete Mathematics
22151158037 | 100404,105403 | Discrete Mathematics,Operating Systems
22151158040 | 105403 | Operating Systems
22151158047 | 100407,105402,105403 | Human Resource Development and Organizational Behavior,Design & Analysis of Algorithms,Operating Systems
22151158057 | 105401 | Computer Organization & Architecture
22151158059 | 100407 | Human Resource Development and Organizational Behavior
22101159001 | 101407 | Mechanical Engineering
22101159003 | 101406,101407 | Materials, Testing & Evaluation,Mechanical Engineering
22101159004 | 101402,101403,101404,101405,101407 | Disaster Preparedness & Planning,Engineering Geology,Introduction to Fluid Mechanics,Introduction to Solid Mechanics,Mechanical Engineering
22101159005 | 101404 | Introduction to Fluid Mechanics
22101159006 | 101404,101406,101408,100408P | Introduction to Fluid Mechanics,Materials, Testing & Evaluation,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101159011 | 101405,101406,100408P | Introduction to Solid Mechanics,Materials, Testing & Evaluation,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101159012 | 101404,101408,100408P | Introduction to Fluid Mechanics,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101159014 | 101407 | Mechanical Engineering
22101159015 | 101406,101407 | Materials, Testing & Evaluation,Mechanical Engineering
22101159016 | 101404,101405,101406 | Introduction to Fluid Mechanics,Introduction to Solid Mechanics,Materials, Testing & Evaluation
22101159021 | 101406,101408 | Materials, Testing & Evaluation,Structural Analysis
22101159026 | 101404,101405,101407,100408P | Introduction to Fluid Mechanics,Introduction to Solid Mechanics,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101159027 | 101402,101406 | Disaster Preparedness & Planning,Materials, Testing & Evaluation
22101159028 | 101408 | Structural Analysis
22101159030 | 101406,101408,101403P | Materials, Testing & Evaluation,Structural Analysis,Engineering Geology (Practical)
22101159031 | 101402 | Disaster Preparedness & Planning
22101159032 | 101405,101406 | Introduction to Solid Mechanics,Materials, Testing & Evaluation
22101159036 | 101408 | Structural Analysis
22101159037 | 101406 | Materials, Testing & Evaluation
22101159039 | 101404 | Introduction to Fluid Mechanics
22101159040 | 101404 | Introduction to Fluid Mechanics
22101159041 | 101406,101407,100408P | Materials, Testing & Evaluation,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101159042 | 101404,101408 | Introduction to Fluid Mechanics,Structural Analysis
22101159043 | 101403,101407 | Engineering Geology,Mechanical Engineering
22101159044 | 101407,101408 | Mechanical Engineering,Structural Analysis
22101159047 | 101404,101406,101407 | Introduction to Fluid Mechanics,Materials, Testing & Evaluation,Mechanical Engineering
22102159003 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102159005 | 102401,102402,102403,102405,100408P | Applied Thermodynamics,Engineering Materials,Fluid Mechanics,Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102159006 | 102405 | Strength of Materials
22102159007 | 102405,100408P | Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102159010 | 102405 | Strength of Materials
22102159011 | 102402,102403,102405 | Engineering Materials,Fluid Mechanics,Strength of Materials
22102159012 | 102403,102404,100408P | Fluid Mechanics,Instrumentation & Control,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102159014 | 102401 | Applied Thermodynamics
22103159002 | 100403,103404 | Digital Electronics,Signals and Systems
22103159003 | 103401,103404 | Electrical and Electronics Measurement,Signals and Systems
22103159012 | 103401 | Electrical and Electronics Measurement
22103159015 | 103401 | Electrical and Electronics Measurement
22103159017 | 103404 | Signals and Systems
22103159021 | 103403 | Mathematics – III (Probability and Statistics)
22103159022 | 100401,103404 | Biology for Engineers,Signals and Systems
22103159026 | 100401,100403 | Biology for Engineers,Digital Electronics
22103159029 | 100401,103404 | Biology for Engineers,Signals and Systems
22103159031 | 103401,103404 | Electrical and Electronics Measurement,Signals and Systems
22103159032 | 103402,103404 | Electrical Machines – II,Signals and Systems
22103159034 | 100401 | Biology for Engineers
22103159035 | 100401,103401 | Biology for Engineers,Electrical and Electronics Measurement
22103159038 | 100401,103401,103404 | Biology for Engineers,Electrical and Electronics Measurement,Signals and Systems
22103159039 | 100403,103404 | Digital Electronics,Signals and Systems
22103159041 | 103401 | Electrical and Electronics Measurement
22103159042 | 100401 | Biology for Engineers
22103159049 | 100401,103401,103402 | Biology for Engineers,Electrical and Electronics Measurement,Electrical Machines – II
22103159061 | 100401,103401 | Biology for Engineers,Electrical and Electronics Measurement
22152159022 | 100404 | Discrete Mathematics
22152159024 | 105401 | Computer Organization & Architecture
22152159032 | 100404 | Discrete Mathematics
22152159043 | 100404,105401 | Discrete Mathematics,Computer Organization & Architecture
22152159049 | 100404 | Discrete Mathematics
22152159059 | 100403 | Digital Electronics
22101165002 | 101406,101407 | Materials, Testing & Evaluation,Mechanical Engineering
22101165010 | 101401,101404,101406,101407,100408P | Civil Engineering - Societal & Global Impact,Introduction to Fluid Mechanics,Materials, Testing & Evaluation,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101165013 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101165015 | 101403,101406,101407 | Engineering Geology,Materials, Testing & Evaluation,Mechanical Engineering
22101165016 | 101408,100408P | Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101165018 | 101406,100408P | Materials, Testing & Evaluation,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101165019 | 101403,101406,101408,100408P | Engineering Geology,Materials, Testing & Evaluation,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101165021 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101165022 | 101407 | Mechanical Engineering
22101165023 | 101404 | Introduction to Fluid Mechanics
22101165026 | 101404,100408P | Introduction to Fluid Mechanics,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101165027 | 101407 | Mechanical Engineering
22101165030 | 101406 | Materials, Testing & Evaluation
22101165032 | 101401,101404,101406,101407,100408P | Civil Engineering - Societal & Global Impact,Introduction to Fluid Mechanics,Materials, Testing & Evaluation,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101165033 | 101403,101406,100408P | Engineering Geology,Materials, Testing & Evaluation,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101165036 | 101407,100408P | Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101165037 | 101403,100408P | Engineering Geology,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101165038 | 101407 | Mechanical Engineering
22102165001 | 102402,100408P | Engineering Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102165002 | 102402,100408P | Engineering Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22103165002 | 100403,103404 | Digital Electronics,Signals and Systems
22103165006 | 100403,103404 | Digital Electronics,Signals and Systems
22104165001 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22104165002 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22104165003 | 104401,100408P | Analog Circuits,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22104165004 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22104165005 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102102904 | 102405,100408P | Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22105102902 | 100403,105401,105403 | Digital Electronics,Computer Organization & Architecture,Operating Systems
22105102906 | 100403,100404,105401,105403 | Digital Electronics,Discrete Mathematics,Computer Organization & Architecture,Operating Systems
22110102902 | 110406 | Signals and Systems
22104103903 | 104401,100408P | Analog Circuits,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101106901 | 101403,101404,100408P | Engineering Geology,Introduction to Fluid Mechanics,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22103106901 | 103404 | Signals and Systems
22105106903 | 105401 | Computer Organization & Architecture
22102107902 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22103107904 | 103403 | Mathematics – III (Probability and Statistics)
22103107906 | 100403,103404 | Digital Electronics,Signals and Systems
22103107907 | 103402 | Electrical Machines – II
22101108910 | 101405 | Introduction to Solid Mechanics
22102111906 | 102402,100408P | Engineering Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22105111902 | 100404 | Discrete Mathematics
22105111906 | 105401 | Computer Organization & Architecture
22105113903 | 100403,105401 | Digital Electronics,Computer Organization & Architecture
22110113915 | 110401 | Analog Electronics
22101115904 | 101407 | Mechanical Engineering
22101115907 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101115908 | 101408,100408P | Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101115915 | 101407 | Mechanical Engineering
22101115919 | 101408,100408P | Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101115922 | 101404,101405,101406,101407,100408P | Introduction to Fluid Mechanics,Introduction to Solid Mechanics,Materials, Testing & Evaluation,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101115937 | 101404,101407,101408 | Introduction to Fluid Mechanics,Mechanical Engineering,Structural Analysis
22101115949 | 101407 | Mechanical Engineering
22101117902 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101118901 | 101404 | Introduction to Fluid Mechanics
22103118901 | 100403,103402,103404 | Digital Electronics,Electrical Machines – II,Signals and Systems
22105119901 | 105403P | Operating Systems (Practical)
22105123903 | 105402 | Design & Analysis of Algorithms
22102124908 | 102405,100408P | Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102125908 | 102405,100408P | Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22110125905 | 110401 | Analog Electronics
22101127907 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22103127904 | 103402 | Electrical Machines – II
22103127908 | 103402 | Electrical Machines – II
22103127910 | 100403,103402 | Digital Electronics,Electrical Machines – II
22103127911 | 103402 | Electrical Machines – II
22105127902 | 100403 | Digital Electronics
22102128903 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102128906 | 102405 | Strength of Materials
22102128922 | 102405,100408P | Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102129902 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102130902 | 102405,100408P | Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102130905 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22104130901 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22104130904 | 104401 | Analog Circuits
22102131908 | 102405 | Strength of Materials
22102131912 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22103131907 | 100403 | Digital Electronics
22101132908 | 101405,101407,100408P | Introduction to Solid Mechanics,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102132915 | 102401,102403,102405 | Applied Thermodynamics,Fluid Mechanics,Strength of Materials
22102132922 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102132923 | 102401 | Applied Thermodynamics
22102132936 | 102403 | Fluid Mechanics
22102133920 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102133924 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102133928 | 102405 | Strength of Materials
22103133927 | 103402 | Electrical Machines – II
22104133921 | 104403,100408P | Digital Circuits,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102134907 | 102401,102403 | Applied Thermodynamics,Fluid Mechanics
22103134908 | 100401,103403 | Biology for Engineers,Mathematics – III (Probability and Statistics)
22102135911 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102135916 | 102403 | Fluid Mechanics
22103135907 | 100403,103404 | Digital Electronics,Signals and Systems
22103135908 | 103401 | Electrical and Electronics Measurement
22104135901 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101139903 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101139905 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101139914 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101139924 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102140901 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102141909 | 102402,102405,100408P | Engineering Materials,Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102141911 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102141913 | 102405,100408P | Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102141921 | 102405 | Strength of Materials
22103142917 | 103401 | Electrical and Electronics Measurement
22104142912 | 104403,100408P | Digital Circuits,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22104142916 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22104142919 | 104403 | Digital Circuits
22103144927 | 103404 | Signals and Systems
22101145902 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101145915 | 101407 | Mechanical Engineering
22102145908 | 102403,102405,100408P | Fluid Mechanics,Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102145910 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102145911 | 102405,100408P | Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102145912 | 102403,102405 | Fluid Mechanics,Strength of Materials
22103145905 | 100403,103402,103404 | Digital Electronics,Electrical Machines – II,Signals and Systems
22103145909 | 100403,103401 | Digital Electronics,Electrical and Electronics Measurement
22103145911 | 100403 | Digital Electronics
22103145922 | 103402 | Electrical Machines – II
22103145936 | 103404 | Signals and Systems
22104145909 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22104145923 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22104145929 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22104145935 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22104145937 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102146904 | 102405 | Strength of Materials
22102146906 | 102405 | Strength of Materials
22102146907 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22103146910 | 100403 | Digital Electronics
22104146912 | 104404,104405 | Electromagnetic Theory,Semiconductor Physics and Devices
22104147922 | 104401,104403 | Analog Circuits,Digital Circuits
22102148908 | 102401,102402,102405 | Applied Thermodynamics,Engineering Materials,Strength of Materials
22103148910 | 103402 | Electrical Machines – II
22103148914 | 103403 | Mathematics – III (Probability and Statistics)
22103148915 | 103402 | Electrical Machines – II
22103148938 | 103401,103402 | Electrical and Electronics Measurement,Electrical Machines – II
22104148907 | 104401 | Analog Circuits
22104148922 | 104403,104405 | Digital Circuits,Semiconductor Physics and Devices
22101149902 | 101407,100408P | Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101149904 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
